lon,lat,Company,Timestamp
-76.94091034,38.87619019,Helbiz,3/1/2019 7:00
-76.97775269,38.9280777,Helbiz,3/1/2019 7:00
-76.97769928,38.92795944,Helbiz,3/1/2019 7:00
-77.02146912,38.91555023,Helbiz,3/1/2019 7:00
-77.03533173,38.92177963,Helbiz,3/1/2019 7:00
-76.97767639,38.92797089,Helbiz,3/1/2019 7:00
-76.93563843,38.90287781,Helbiz,3/1/2019 7:00
-76.97767639,38.92801285,Helbiz,3/1/2019 7:00
-76.98113251,38.88769913,Helbiz,3/1/2019 7:00
-76.95235443,38.94062042,Helbiz,3/1/2019 7:00
-76.99504089,38.87793732,Helbiz,3/1/2019 7:00
-76.97777557,38.92798615,Helbiz,3/1/2019 7:00
-76.99732971,38.92234039,Helbiz,3/1/2019 7:00
-76.97771454,38.92797852,Helbiz,3/1/2019 7:00
-76.92623901,38.88460922,Helbiz,3/1/2019 7:00
-76.97771454,38.92803574,Helbiz,3/1/2019 7:00
-76.97770691,38.92798233,Helbiz,3/1/2019 7:00
-76.97763062,38.92786407,Helbiz,3/1/2019 7:00
-76.97773743,38.92791367,Helbiz,3/1/2019 7:00
-76.95932007,38.89415741,Helbiz,3/1/2019 7:00
-77.02351379,38.94189072,Helbiz,3/1/2019 7:00
-76.9777298,38.92807388,Helbiz,3/1/2019 7:00
-76.9524765,38.94068146,Helbiz,3/1/2019 7:00
-77.0447464,38.89598083,Helbiz,3/1/2019 7:00
-77.03181458,38.90081024,Helbiz,3/1/2019 7:00
-76.97767639,38.92794418,Helbiz,3/1/2019 7:00
-76.97776031,38.92804718,Helbiz,3/1/2019 7:00
-76.97769928,38.9279747,Helbiz,3/1/2019 7:00
-77.03197479,38.93066788,Helbiz,3/1/2019 7:00
-76.99773407,38.84584427,Helbiz,3/1/2019 7:00
-76.97763062,38.92791367,Helbiz,3/1/2019 7:00
-77.06754303,38.91587067,Helbiz,3/1/2019 7:00
-76.97775269,38.92801666,Helbiz,3/1/2019 7:00
-77.03104401,38.90532684,Helbiz,3/1/2019 7:00
-76.9776535,38.92790604,Helbiz,3/1/2019 7:00
-76.99599457,38.859478,Helbiz,3/1/2019 7:00
-76.96508789,38.87648773,Helbiz,3/1/2019 7:00
-76.97782898,38.92806625,Helbiz,3/1/2019 7:00
-76.97097778,38.87067032,Helbiz,3/1/2019 7:00
-76.97770691,38.92810822,Helbiz,3/1/2019 7:00
-76.97777557,38.92806244,Helbiz,3/1/2019 7:00
-76.97770691,38.92798615,Helbiz,3/1/2019 7:00
-76.92909241,38.89193726,Helbiz,3/1/2019 7:00
-76.97768402,38.92799759,Helbiz,3/1/2019 7:00
-76.98258209,38.92330551,Helbiz,3/1/2019 7:00
-77.00437164,38.83815002,Helbiz,3/1/2019 7:00
-76.97783661,38.92798233,Helbiz,3/1/2019 7:00
-76.9994812,38.84283447,Helbiz,3/1/2019 7:00
-76.98588562,38.92440033,Helbiz,3/1/2019 7:00
-77.01242828,38.88537598,Helbiz,3/1/2019 7:00
-76.97776031,38.92802811,Helbiz,3/1/2019 7:00
-76.98926544,38.86625671,Helbiz,3/1/2019 7:00
-76.97774506,38.92793274,Helbiz,3/1/2019 7:00
-76.97776794,38.92804718,Helbiz,3/1/2019 7:00
-76.9777832,38.92801285,Helbiz,3/1/2019 7:00
-77.00435638,38.83815002,Helbiz,3/1/2019 7:00
-76.94093323,38.87622452,Helbiz,3/1/2019 7:00
-76.97775269,38.92801285,Helbiz,3/1/2019 7:00
-76.94091797,38.87620544,Helbiz,3/1/2019 7:00
-76.93567657,38.90284729,Helbiz,3/1/2019 7:00
-76.97776031,38.92796707,Helbiz,3/1/2019 7:00
-76.97766113,38.9279213,Helbiz,3/1/2019 7:00
-76.97774506,38.92795563,Helbiz,3/1/2019 7:00
-76.97774506,38.92803192,Helbiz,3/1/2019 7:00
-76.97782898,38.9279747,Helbiz,3/1/2019 7:00
-76.9409256,38.87620926,Helbiz,3/1/2019 7:00
-77.0043335,38.83813095,Helbiz,3/1/2019 7:00
-76.94093323,38.87614822,Helbiz,3/1/2019 7:00
-76.95410919,38.94065475,Helbiz,3/1/2019 7:00
-76.95367432,38.88747406,Helbiz,3/1/2019 7:00
-76.95291901,38.94034576,Helbiz,3/1/2019 7:00
-77.04138947,38.90097046,Helbiz,3/1/2019 7:00
-76.97771454,38.92800522,Helbiz,3/1/2019 7:00
-77.02863312,38.88771057,Helbiz,3/1/2019 7:00
-77.01638031,38.90488815,Helbiz,3/1/2019 7:00
-76.99505615,38.88349152,Helbiz,3/1/2019 7:00
-76.97779083,38.92801666,Helbiz,3/1/2019 7:00
-77.00009155,38.84082794,Helbiz,3/1/2019 7:00
-76.97101593,38.87063217,Helbiz,3/1/2019 7:00
-76.97782898,38.92801666,Helbiz,3/1/2019 7:00
-76.96508026,38.87647247,Helbiz,3/1/2019 7:00
-77.04624939,38.90280533,Helbiz,3/1/2019 7:00
-76.97771454,38.92802048,Helbiz,3/1/2019 7:00
-76.97771454,38.92798615,Helbiz,3/1/2019 7:00
-76.93566895,38.90287018,Helbiz,3/1/2019 7:00
-76.97758484,38.92816162,Helbiz,3/1/2019 7:00
-76.94089508,38.87623978,Helbiz,3/1/2019 7:00
-76.95266724,38.94080353,Helbiz,3/1/2019 7:00
-76.97776031,38.92807388,Helbiz,3/1/2019 7:00
-76.95370483,38.94072723,Helbiz,3/1/2019 7:00
-76.97784424,38.92791367,Helbiz,3/1/2019 7:00
-76.9777832,38.92797852,Helbiz,3/1/2019 7:00
-76.95359802,38.9415741,Helbiz,3/1/2019 7:00
-76.94091797,38.87623215,Helbiz,3/1/2019 7:00
-76.97775269,38.92799377,Helbiz,3/1/2019 7:00
-76.95249939,38.94081879,Helbiz,3/1/2019 7:00
-77.03176117,38.90122986,Helbiz,3/1/2019 7:00
-77.05702209,38.90547943,Helbiz,3/1/2019 7:00
-76.97768402,38.92791748,Helbiz,3/1/2019 7:00
-76.95254517,38.94063187,Helbiz,3/1/2019 7:00
-76.9776535,38.92790985,Helbiz,3/1/2019 7:00
-77.01243591,38.88541031,Helbiz,3/1/2019 7:00
-77.02179718,38.88011169,Helbiz,3/1/2019 7:00
-77.063797,38.90279007,Helbiz,3/1/2019 7:00
-77.02857208,38.88777924,Helbiz,3/1/2019 7:00
-77.00437164,38.83813858,Helbiz,3/1/2019 7:00
-77.00232697,38.81729507,Helbiz,3/1/2019 7:00
-76.9522171,38.94067383,Helbiz,3/1/2019 7:00
-76.97782135,38.9280014,Helbiz,3/1/2019 7:00
-76.95292664,38.941082,Helbiz,3/1/2019 7:00
-76.97767639,38.92795563,Helbiz,3/1/2019 7:00
-76.97786713,38.92807388,Helbiz,3/1/2019 7:00
-76.965065,38.87646866,Helbiz,3/1/2019 7:00
-77.00188446,38.90383148,Helbiz,3/1/2019 7:00
-77.00942993,38.89899445,Helbiz,3/1/2019 7:00
-77.05181122,38.90967178,Helbiz,3/1/2019 7:00
-76.97756958,38.92799759,Helbiz,3/1/2019 7:00
-76.97344208,38.86173248,Helbiz,3/1/2019 7:00
-77.02235413,38.91296768,Helbiz,3/1/2019 7:00
-76.97768402,38.92803955,Helbiz,3/1/2019 7:00
-76.97777557,38.92801285,Helbiz,3/1/2019 7:00
-77.03335571,38.96955109,Helbiz,3/1/2019 7:00
-76.97775269,38.9280777,Helbiz,3/1/2019 7:00
0,0,Helbiz,3/1/2019 7:00
-77.01272583,38.89770508,Helbiz,3/1/2019 7:00
-76.97775269,38.92795944,Helbiz,3/1/2019 7:00
-76.99945068,38.8429184,Helbiz,3/1/2019 7:00
-76.97768402,38.92804337,Helbiz,3/1/2019 7:00
-76.97776031,38.92805481,Helbiz,3/1/2019 7:00
-76.95264435,38.94072342,Helbiz,3/1/2019 7:00
-76.97766113,38.92817688,Helbiz,3/1/2019 7:00
-76.95195007,38.94049072,Helbiz,3/1/2019 7:00
-76.97771454,38.92783356,Helbiz,3/1/2019 7:00
-76.97779083,38.92800522,Helbiz,3/1/2019 7:00
-76.97779083,38.92799377,Helbiz,3/1/2019 7:00
-76.96509552,38.87648773,Helbiz,3/1/2019 7:00
-76.97766113,38.92795563,Helbiz,3/1/2019 7:00
-77.06806183,38.91724396,Helbiz,3/1/2019 7:00
-76.97767639,38.927948,Helbiz,3/1/2019 7:00
-77.0144043,38.942276,Helbiz,3/1/2019 7:00
-76.99765778,38.92430878,Helbiz,3/1/2019 7:00
-77.03339386,38.90987396,Helbiz,3/1/2019 7:00
-76.97763824,38.92803955,Helbiz,3/1/2019 7:00
-77.02401733,38.93709946,Helbiz,3/1/2019 7:00
-77.06287384,38.90578461,Helbiz,3/1/2019 7:00
-76.97764587,38.92799759,Helbiz,3/1/2019 7:00
-76.95294952,38.94036102,Helbiz,3/1/2019 7:00
-76.97769928,38.927948,Helbiz,3/1/2019 7:00
-77.0487442,38.89657593,Helbiz,3/1/2019 7:00
-77.00209808,38.89324188,Helbiz,3/1/2019 7:00
-76.97779083,38.92801666,Helbiz,3/1/2019 7:00
-77.02405548,38.92613983,Helbiz,3/1/2019 7:00
-77.03367615,38.97156906,Helbiz,3/1/2019 7:00
-76.97771454,38.9279747,Helbiz,3/1/2019 7:00
-76.97777557,38.92813873,Helbiz,3/1/2019 7:00
-77.00251007,38.89496994,Helbiz,3/1/2019 7:00
-77.03542328,38.90139771,Helbiz,3/1/2019 7:00
-76.96507263,38.87648392,Helbiz,3/1/2019 7:00
-76.97776031,38.92782593,Helbiz,3/1/2019 7:00
-76.95176697,38.94020844,Helbiz,3/1/2019 7:00
-77.07688141,38.96692276,Helbiz,3/1/2019 7:00
-76.95212555,38.94053268,Helbiz,3/1/2019 7:00
-76.99679565,38.93821335,Helbiz,3/1/2019 7:00
-76.95191193,38.94091415,Helbiz,3/1/2019 7:00
-76.97779083,38.92806244,Helbiz,3/1/2019 7:00
-76.97773743,38.92796707,Helbiz,3/1/2019 7:00
-76.97773743,38.92797852,Helbiz,3/1/2019 7:00
-76.99598694,38.88435745,Helbiz,3/1/2019 7:00
-77.04174805,38.90492249,Helbiz,3/1/2019 7:00
-76.97779083,38.92798996,Helbiz,3/1/2019 7:00
-77.07511139,38.96449661,Helbiz,3/1/2019 7:00
-76.99950409,38.84293747,Helbiz,3/1/2019 7:00
-76.98577118,38.94413757,Helbiz,3/1/2019 7:00
-77.01797485,38.91364288,Helbiz,3/1/2019 7:00
-77.03565216,38.90133286,Helbiz,3/1/2019 7:00
-76.97776794,38.92807007,Helbiz,3/1/2019 7:00
-76.97771454,38.92799377,Helbiz,3/1/2019 7:00
-77.00434875,38.83810806,Helbiz,3/1/2019 7:00
-76.97780609,38.92814636,Helbiz,3/1/2019 7:00
-77.00843048,38.95124435,Helbiz,3/1/2019 7:00
-76.99476624,38.88999557,Helbiz,3/1/2019 7:00
-76.9934082,38.94961929,Helbiz,3/1/2019 7:00
-76.95214844,38.94061279,Helbiz,3/1/2019 7:00
-76.97899628,38.92544174,Helbiz,3/1/2019 7:00
-76.980858,38.896715,Jump,3/1/2019 7:00
-77.024785,38.915743,Jump,3/1/2019 7:00
-77.083476,38.907795,Jump,3/1/2019 7:00
-77.05534,38.933451,Jump,3/1/2019 7:00
-77.074876,38.907598,Jump,3/1/2019 7:00
-76.986965,38.907293,Jump,3/1/2019 7:00
-77.019893,38.899856,Jump,3/1/2019 7:00
-77.027671,38.904383,Jump,3/1/2019 7:00
-77.024816,38.92391,Jump,3/1/2019 7:00
-77.029285,38.897593,Jump,3/1/2019 7:00
-76.999626,38.90618,Jump,3/1/2019 7:00
-77.04511,38.912743,Jump,3/1/2019 7:00
-77.028135,38.881915,Jump,3/1/2019 7:00
-77.02396,38.934636,Jump,3/1/2019 7:00
-77.032365,38.928645,Jump,3/1/2019 7:00
-77.016838,38.905273,Jump,3/1/2019 7:00
-76.998521,38.89861,Jump,3/1/2019 7:00
-77.023106,38.917885,Jump,3/1/2019 7:00
-77.009943,38.917043,Jump,3/1/2019 7:00
-76.983193,38.905351,Jump,3/1/2019 7:00
-77.02459,38.908585,Jump,3/1/2019 7:00
-76.999386,38.903775,Jump,3/1/2019 7:00
-77.029611,38.922926,Jump,3/1/2019 7:00
-77.08409,38.875433,Jump,3/1/2019 7:00
-77.038703,38.917111,Jump,3/1/2019 7:00
-77.04262,38.920135,Jump,3/1/2019 7:00
-76.938713,38.895475,Jump,3/1/2019 7:00
-77.00366,38.89735,Jump,3/1/2019 7:00
-77.003898,38.905855,Jump,3/1/2019 7:00
-77.012321,38.876196,Jump,3/1/2019 7:00
-77.035835,38.934766,Jump,3/1/2019 7:00
-76.995953,38.89521,Jump,3/1/2019 7:00
-76.994958,38.880473,Jump,3/1/2019 7:00
-77.030573,38.916518,Jump,3/1/2019 7:00
-77.048198,38.921398,Jump,3/1/2019 7:00
-77.021768,38.896558,Jump,3/1/2019 7:00
-77.022186,38.897285,Jump,3/1/2019 7:00
-77.034248,38.900415,Jump,3/1/2019 7:00
-77.113283,38.898256,Jump,3/1/2019 7:00
-77.036316,38.915535,Jump,3/1/2019 7:00
-77.03488,38.932046,Jump,3/1/2019 7:00
-77.007683,38.87926,Jump,3/1/2019 7:00
-77.003808,38.897413,Jump,3/1/2019 7:00
-77.00749,38.900805,Jump,3/1/2019 7:00
-77.010606,38.875715,Jump,3/1/2019 7:00
-77.013588,38.897428,Jump,3/1/2019 7:00
-76.99484,38.862331,Jump,3/1/2019 7:00
-77.031148,38.896215,Jump,3/1/2019 7:00
-77.040765,38.917795,Jump,3/1/2019 7:00
-77.022043,38.898526,Jump,3/1/2019 7:00
-77.032246,38.917108,Jump,3/1/2019 7:00
-77.036168,38.907453,Jump,3/1/2019 7:00
-77.03138,38.917066,Jump,3/1/2019 7:00
-77.044586,38.90031,Jump,3/1/2019 7:00
-77.110026,38.87644,Jump,3/1/2019 7:00
-77.032188,38.917085,Jump,3/1/2019 7:00
-77.03182,38.895975,Jump,3/1/2019 7:00
-77.03382,38.90605,Jump,3/1/2019 7:00
-76.989776,38.897308,Jump,3/1/2019 7:00
-77.029396,38.895568,Jump,3/1/2019 7:00
-77.0497,38.915898,Jump,3/1/2019 7:00
-76.997538,38.92734,Jump,3/1/2019 7:00
-76.997105,38.894886,Jump,3/1/2019 7:00
-77.010523,38.877856,Jump,3/1/2019 7:00
-77.04476,38.917305,Jump,3/1/2019 7:00
-77.032316,38.92689,Jump,3/1/2019 7:00
-77.048093,38.841931,Jump,3/1/2019 7:00
-77.028853,38.939866,Jump,3/1/2019 7:00
-77.052068,38.924398,Jump,3/1/2019 7:00
-77.048201,38.921435,Jump,3/1/2019 7:00
-77.045821,38.913568,Jump,3/1/2019 7:00
-77.031136,38.896231,Jump,3/1/2019 7:00
-77.038756,38.925158,Jump,3/1/2019 7:00
-77.035938,38.902761,Jump,3/1/2019 7:00
-77.036031,38.93539,Jump,3/1/2019 7:00
-77.037256,38.925971,Jump,3/1/2019 7:00
-77.021216,38.936776,Jump,3/1/2019 7:00
-77.050585,38.863018,Jump,3/1/2019 7:00
-77.025473,38.90625,Jump,3/1/2019 7:00
-77.021768,38.901083,Jump,3/1/2019 7:00
-77.045741,38.913668,Jump,3/1/2019 7:00
-77.038921,38.922568,Jump,3/1/2019 7:00
-77.109025,38.871613,Jump,3/1/2019 7:00
-77.031055,38.896178,Jump,3/1/2019 7:00
-77.003833,38.917051,Jump,3/1/2019 7:00
-76.992131,38.898975,Jump,3/1/2019 7:00
-77.012961,38.878968,Jump,3/1/2019 7:00
-76.979871,38.85276,Jump,3/1/2019 7:00
-77.02371,38.8972,Jump,3/1/2019 7:00
-77.092541,38.941556,Jump,3/1/2019 7:00
-77.023743,38.932123,Jump,3/1/2019 7:00
-77.037695,38.935773,Jump,3/1/2019 7:00
-77.049356,38.91111,Jump,3/1/2019 7:00
-77.05191,38.940575,Jump,3/1/2019 7:00
-77.01462,38.940546,Jump,3/1/2019 7:00
-77.040836,38.914901,Jump,3/1/2019 7:00
-77.008246,38.879395,Jump,3/1/2019 7:00
-77.032221,38.902886,Jump,3/1/2019 7:00
-77.04504,38.912715,Jump,3/1/2019 7:00
-77.017618,38.878465,Jump,3/1/2019 7:00
-77.013646,38.886806,Jump,3/1/2019 7:00
-77.005956,38.899881,Jump,3/1/2019 7:00
-77.007405,38.877358,Jump,3/1/2019 7:00
-77.056353,38.923331,Jump,3/1/2019 7:00
-77.029525,38.917996,Jump,3/1/2019 7:00
-76.98699,38.896126,Jump,3/1/2019 7:00
-77.012988,38.87903,Jump,3/1/2019 7:00
-77.016653,38.874686,Jump,3/1/2019 7:00
-76.928598,38.893175,Jump,3/1/2019 7:00
-77.036356,38.915575,Jump,3/1/2019 7:00
-77.021676,38.902841,Jump,3/1/2019 7:00
-77.01781,38.902705,Jump,3/1/2019 7:00
-77.011063,38.900241,Jump,3/1/2019 7:00
-77.048608,38.905151,Jump,3/1/2019 7:00
-77.034896,38.932691,Jump,3/1/2019 7:00
-77.001258,38.901466,Jump,3/1/2019 7:00
-77.021858,38.899771,Jump,3/1/2019 7:00
-76.941353,38.90851,Jump,3/1/2019 7:00
-77.036043,38.902403,Jump,3/1/2019 7:00
-77.018363,38.91103,Jump,3/1/2019 7:00
-77.107568,38.877903,Jump,3/1/2019 7:00
-77.04192,38.918753,Jump,3/1/2019 7:00
-77.030778,38.932521,Jump,3/1/2019 7:00
-77.047858,38.899466,Jump,3/1/2019 7:00
-77.027641,38.9044,Jump,3/1/2019 7:00
-77.044646,38.9026,Jump,3/1/2019 7:00
-77.051953,38.903273,Jump,3/1/2019 7:00
-77.030941,38.919935,Jump,3/1/2019 7:00
-77.031521,38.917116,Jump,3/1/2019 7:00
-77.011631,38.909573,Jump,3/1/2019 7:00
-76.98357,38.894461,Jump,3/1/2019 7:00
-77.03183,38.904441,Jump,3/1/2019 7:00
-77.012268,38.876258,Jump,3/1/2019 7:00
-77.003713,38.897393,Jump,3/1/2019 7:00
-77.070746,38.89693,Jump,3/1/2019 7:00
-77.07233,38.918598,Jump,3/1/2019 7:00
-76.941321,38.908428,Jump,3/1/2019 7:00
-77.02088,38.927246,Jump,3/1/2019 7:00
-77.017055,38.879498,Jump,3/1/2019 7:00
-77.001623,38.872831,Jump,3/1/2019 7:00
-76.998363,38.899251,Jump,3/1/2019 7:00
-77.02205,38.898431,Jump,3/1/2019 7:00
-77.0082539,38.8750445,Jump,3/1/2019 7:00
-77.082323,38.863986,Jump,3/1/2019 7:00
-77.08147,38.897991,Jump,3/1/2019 7:00
-77.007678,38.904763,Jump,3/1/2019 7:00
-77.048295,38.889206,Jump,3/1/2019 7:00
-77.031421,38.917038,Jump,3/1/2019 7:00
-77.015635,38.876365,Jump,3/1/2019 7:00
-77.007018,38.879181,Jump,3/1/2019 7:00
-77.021726,38.899773,Jump,3/1/2019 7:00
-77.062018,38.910385,Jump,3/1/2019 7:00
-77.043698,38.902703,Jump,3/1/2019 7:00
-77.103515,38.890315,Jump,3/1/2019 7:00
-77.094498,38.874535,Jump,3/1/2019 7:00
-77.104533,38.870025,Jump,3/1/2019 7:00
-77.04076,38.917768,Jump,3/1/2019 7:00
-77.02611,38.934541,Jump,3/1/2019 7:00
-77.044003,38.902506,Jump,3/1/2019 7:00
-77.023646,38.897238,Jump,3/1/2019 7:00
-76.996221,38.86474,Jump,3/1/2019 7:00
-77.045031,38.91273,Jump,3/1/2019 7:00
-77.033683,38.989903,Jump,3/1/2019 7:00
-77.030451,38.907103,Jump,3/1/2019 7:00
-77.022053,38.88155,Jump,3/1/2019 7:00
-77.040038,38.928388,Jump,3/1/2019 7:00
-77.037206,38.935681,Jump,3/1/2019 7:00
-76.986981,38.88096,Jump,3/1/2019 7:00
-77.067413,38.905055,Jump,3/1/2019 7:00
-77.019515,38.894673,Jump,3/1/2019 7:00
-77.023706,38.932296,Jump,3/1/2019 7:00
-77.062765,38.904633,Jump,3/1/2019 7:00
-77.033353,38.921655,Jump,3/1/2019 7:00
-76.994383,38.901326,Jump,3/1/2019 7:00
-76.982561,38.898768,Jump,3/1/2019 7:00
-77.032198,38.917096,Jump,3/1/2019 7:00
-77.016241,38.899838,Jump,3/1/2019 7:00
-77.045068,38.912651,Jump,3/1/2019 7:00
-77.038703,38.917128,Jump,3/1/2019 7:00
-77.02593,38.895303,Jump,3/1/2019 7:00
-77.032275,38.917121,Jump,3/1/2019 7:00
-77.014273,38.87468,Jump,3/1/2019 7:00
-77.017416,38.880488,Jump,3/1/2019 7:00
-77.05133,38.89705,Jump,3/1/2019 7:00
-77.064295,38.93562,Jump,3/1/2019 7:00
-77.095803,38.8689,Jump,3/1/2019 7:00
-77.120326,38.881733,Jump,3/1/2019 7:00
-77.034565,38.909095,Jump,3/1/2019 7:00
-76.994873,38.862338,Jump,3/1/2019 7:00
-77.006248,38.876078,Jump,3/1/2019 7:00
-77.028291,38.917023,Jump,3/1/2019 7:00
-77.040848,38.917676,Jump,3/1/2019 7:00
-77.03202,38.916586,Jump,3/1/2019 7:00
-77.040538,38.904028,Jump,3/1/2019 7:00
-77.11079,38.934421,Jump,3/1/2019 7:00
-77.11228,38.932315,Jump,3/1/2019 7:00
-77.069301,38.913451,Jump,3/1/2019 7:00
-77.029385,38.895573,Jump,3/1/2019 7:00
-77.000206,38.844073,Jump,3/1/2019 7:00
-77.039921,38.911375,Jump,3/1/2019 7:00
-77.019971,38.899955,Jump,3/1/2019 7:00
-77.011171,38.900191,Jump,3/1/2019 7:00
-77.049118,38.889496,Jump,3/1/2019 7:00
-77.036253,38.917186,Jump,3/1/2019 7:00
-77.025521,38.942298,Jump,3/1/2019 7:00
-77.027696,38.929815,Jump,3/1/2019 7:00
-77.021583,38.937043,Jump,3/1/2019 7:00
-77.050006,38.905596,Jump,3/1/2019 7:00
-77.030283,38.91693,Jump,3/1/2019 7:00
-77.032073,38.896268,Jump,3/1/2019 7:00
-77.033125,38.928768,Jump,3/1/2019 7:00
-77.038636,38.917106,Jump,3/1/2019 7:00
-77.004501,38.910788,Jump,3/1/2019 7:00
-77.096471,38.867671,Jump,3/1/2019 7:00
-77.046188,38.915543,Jump,3/1/2019 7:00
-76.98547,38.901455,Jump,3/1/2019 7:00
-77.00361,38.897433,Jump,3/1/2019 7:00
-77.002745,38.877451,Jump,3/1/2019 7:00
-77.056376,38.927448,Jump,3/1/2019 7:00
-77.000986,38.874815,Jump,3/1/2019 7:00
-77.018203,38.875753,Jump,3/1/2019 7:00
-76.990261,38.88827,Jump,3/1/2019 7:00
-77.029771,38.917106,Jump,3/1/2019 7:00
-77.034008,38.90578,Jump,3/1/2019 7:00
-77.061653,38.905233,Jump,3/1/2019 7:00
-77.011243,38.900446,Jump,3/1/2019 7:00
-77.017411,38.876065,Jump,3/1/2019 7:00
-77.004131,38.880693,Jump,3/1/2019 7:00
-77.029848,38.884786,Jump,3/1/2019 7:00
-77.037596,38.92197,Jump,3/1/2019 7:00
-77.03212,38.91705,Jump,3/1/2019 7:00
-77.018851,38.9045,Jump,3/1/2019 7:00
-77.113131,38.877591,Jump,3/1/2019 7:00
-77.003706,38.89737,Jump,3/1/2019 7:00
-77.02814,38.922621,Jump,3/1/2019 7:00
-77.016655,38.879796,Jump,3/1/2019 7:00
-77.015905,38.878158,Jump,3/1/2019 7:00
-77.046091,38.922335,Jump,3/1/2019 7:00
-77.00879,38.914103,Jump,3/1/2019 7:00
-77.033625,38.898593,Jump,3/1/2019 7:00
-77.023401,38.918943,Jump,3/1/2019 7:00
-77.07112,38.914826,Jump,3/1/2019 7:00
-77.024353,38.918046,Jump,3/1/2019 7:00
-77.037561,38.936025,Jump,3/1/2019 7:00
-77.029551,38.897566,Jump,3/1/2019 7:00
-77.028103,38.907413,Jump,3/1/2019 7:00
-77.043501,38.904886,Jump,3/1/2019 7:00
-77.029356,38.895313,Jump,3/1/2019 7:00
-77.02969,38.917048,Jump,3/1/2019 7:00
-77.006116,38.87513,Jump,3/1/2019 7:00
-77.020805,38.927013,Jump,3/1/2019 7:00
-77.094273,38.943788,Jump,3/1/2019 7:00
-77.0363,38.917185,Jump,3/1/2019 7:00
-77.043616,38.913501,Jump,3/1/2019 7:00
-77.08314,38.911823,Jump,3/1/2019 7:00
-76.99499,38.862243,Jump,3/1/2019 7:00
-77.038676,38.917075,Jump,3/1/2019 7:00
-77.022131,38.897363,Jump,3/1/2019 7:00
-77.022048,38.905503,Jump,3/1/2019 7:00
-76.936906,38.874988,Jump,3/1/2019 7:00
-77.041833,38.90605,Jump,3/1/2019 7:00
-77.021321,38.897163,Jump,3/1/2019 7:00
-76.99166,38.890301,Jump,3/1/2019 7:00
-77.033211,38.92162,Jump,3/1/2019 7:00
-77.018056,38.899578,Jump,3/1/2019 7:00
-77.106156,38.871875,Jump,3/1/2019 7:00
-77.036343,38.915568,Jump,3/1/2019 7:00
-77.003628,38.89726,Jump,3/1/2019 7:00
-77.00327,38.919065,Jump,3/1/2019 7:00
-77.045851,38.913518,Jump,3/1/2019 7:00
-77.045751,38.913566,Jump,3/1/2019 7:00
-76.941416,38.894576,Jump,3/1/2019 7:00
-77.036268,38.917155,Jump,3/1/2019 7:00
-76.99483,38.862291,Jump,3/1/2019 7:00
-76.985658,38.893035,Jump,3/1/2019 7:00
-76.997211,38.891626,Jump,3/1/2019 7:00
-76.976761,38.90593,Jump,3/1/2019 7:00
-77.03624,38.917203,Jump,3/1/2019 7:00
-77.049426,38.900851,Jump,3/1/2019 7:00
-77.035676,38.907356,Jump,3/1/2019 7:00
-77.02191,38.895513,Jump,3/1/2019 7:00
-77.044068,38.901543,Jump,3/1/2019 7:00
-76.998341,38.877583,Jump,3/1/2019 7:00
-77.022195,38.897281,Jump,3/1/2019 7:00
-77.012325,38.90032,Jump,3/1/2019 7:00
-77.022258,38.910246,Jump,3/1/2019 7:00
-76.99002,38.888146,Jump,3/1/2019 7:00
-77.022008,38.894063,Jump,3/1/2019 7:00
-77.031326,38.916993,Jump,3/1/2019 7:00
-77.058066,38.91056,Jump,3/1/2019 7:00
-77.027773,38.936953,Jump,3/1/2019 7:00
-76.987746,38.845488,Jump,3/1/2019 7:00
-76.941365,38.908491,Jump,3/1/2019 7:00
-77.002646,38.894845,Jump,3/1/2019 7:00
-77.029478,38.895478,Jump,3/1/2019 7:00
-77.014708,38.880246,Jump,3/1/2019 7:00
-77.016418,38.899925,Jump,3/1/2019 7:00
-76.997785,38.858275,Jump,3/1/2019 7:00
-77.043738,38.902625,Jump,3/1/2019 7:00
-77.038545,38.917093,Jump,3/1/2019 7:00
-77.08561,38.879776,Jump,3/1/2019 7:00
-77.039795,38.920116,Jump,3/1/2019 7:00
-77.028246,38.917108,Jump,3/1/2019 7:00
-77.033996,38.936091,Jump,3/1/2019 7:00
-77.029791,38.917078,Jump,3/1/2019 7:00
-77.026251,38.90525,Jump,3/1/2019 7:00
-77.094085,38.919198,Jump,3/1/2019 7:00
-77.045843,38.913528,Jump,3/1/2019 7:00
-77.031643,38.88738,Jump,3/1/2019 7:00
-77.019716,38.899831,Jump,3/1/2019 7:00
-77.045023,38.912671,Jump,3/1/2019 7:00
-77.027678,38.937001,Jump,3/1/2019 7:00
-77.032071,38.896301,Jump,3/1/2019 7:00
-77.029845,38.917136,Jump,3/1/2019 7:00
-77.138561,38.874126,Jump,3/1/2019 7:00
-77.027676,38.924783,Jump,3/1/2019 7:00
-77.032766,38.912606,Jump,3/1/2019 7:00
-77.018906,38.940831,Jump,3/1/2019 7:00
-77.031441,38.917113,Jump,3/1/2019 7:00
-77.05576,38.900325,Jump,3/1/2019 7:00
-77.03629,38.916775,Jump,3/1/2019 7:00
-76.994345,38.901383,Jump,3/1/2019 7:00
-77.028208,38.902498,Jump,3/1/2019 7:00
-77.063088,38.905298,Jump,3/1/2019 7:00
-77.000993,38.900046,Jump,3/1/2019 7:00
-77.019816,38.91486,Jump,3/1/2019 7:00
